EmployeeID,JoinDate,LastPromotionDate,Age,Gender,Department,Location,JobLevel,EngagementScore,PerformanceScore,ManagerSatisfaction,NumTrainingsCompleted,TenureYears,LeftCompany,AttritionReason
218,2022-05-05,2023-05-05,54,Other,Marketing,Dubai,3,6.098574103325433,1.7514530150424736,1.9911916394853866,4,2,1,Lack of growth
219,2016-11-28,2016-11-28,40,Male,HR,Berlin,2,6.433746054252405,5.0,2.8788664411565943,9,8,0,
220,2013-12-05,2015-12-05,37,Other,Product,Berlin,1,6.947575903277797,5.0,2.8629574724956153,8,11,1,Retired
221,2022-12-15,2023-12-15,33,Other,HR,Remote,4,8.707427738781195,3.632566067964786,3.688833801548356,3,2,1,Lack of growth
222,2015-05-01,2017-04-30,28,Other,HR,Berlin,2,9.962641159818354,4.320482181197364,4.108728837328758,2,9,1,Relocation
223,2012-05-02,2017-05-01,55,Male,Sales,Remote,5,8.517041649557164,5.0,2.720970410115585,10,12,0,
224,2014-05-19,2024-05-16,38,Other,Marketing,Remote,1,7.461124214821495,4.540205928223663,3.3862959517059172,2,10,1,Lack of growth
225,2021-01-16,2024-01-16,39,Other,Engineering,Dubai,1,5.416201751222904,4.138891045936774,5.0,9,4,0,
226,2019-06-26,2019-06-26,43,Male,Sales,Dubai,1,7.186218165903517,4.152534693759479,1.2289448176352438,6,5,0,
227,2019-02-21,2025-02-19,37,Male,HR,Berlin,1,6.057605336548402,3.689720883558058,4.923664894658345,4,6,0,
228,2012-06-19,2019-06-18,50,Other,Marketing,Berlin,1,6.027294332151281,4.057178660669249,2.6553264196394797,1,12,0,
229,2012-03-26,2016-03-25,35,Other,Sales,New York,2,5.607132770898944,3.6940899928983075,4.7883580998317266,2,13,1,Relocation
230,2012-12-09,2013-12-09,33,Male,Sales,Dubai,5,4.4469694011778795,1.690041099019294,4.658017953275875,7,12,0,
231,2014-10-04,2017-10-03,36,Female,Sales,Berlin,5,5.3821563054568236,3.877211875064521,5.0,1,10,0,
232,2017-04-08,2023-04-07,25,Male,Marketing,New York,1,6.368499477854025,1.7990064480612464,3.0122085479644856,0,7,0,
233,2016-02-25,2022-02-23,36,Female,Product,Dubai,4,9.09731946832867,3.607679869726605,4.500902862329964,9,9,1,Better offer
234,2012-12-19,2021-12-17,42,Other,Sales,Remote,5,5.510593262164435,2.2196956013291054,4.546948793936173,8,12,1,Relocation
235,2022-05-26,2024-05-25,32,Male,HR,New York,3,2.806455131057197,2.9333305874898943,4.896182549637511,4,2,1,Relocation
236,2012-11-04,2016-11-03,47,Other,Marketing,Berlin,2,4.641335611795453,3.5742062138001556,3.224716876723577,3,12,1,Manager conflict
237,2014-04-01,2020-03-30,38,Male,HR,Dubai,4,6.335697643214862,4.617295831588128,3.911270415653245,0,11,0,
238,2019-09-15,2019-09-15,33,Other,Engineering,Dubai,1,7.413506438307568,4.142722759867544,5.0,9,5,1,Lack of growth
239,2021-11-24,2022-11-24,50,Female,Product,Berlin,3,8.998403534975067,3.9914045670194973,2.2631389966381725,5,3,0,
240,2018-11-23,2019-11-23,25,Other,Marketing,New York,1,6.400466980701831,2.82360769794073,5.0,10,6,0,
241,2017-09-04,2018-09-04,24,Female,Sales,Remote,1,5.018335184064595,3.4857109686100314,1.590314423004454,2,7,0,
242,2022-10-17,2022-10-17,50,Other,Product,New York,1,7.629402125072311,5.0,3.0379276857685924,10,2,1,Manager conflict
243,2015-07-04,2023-07-02,45,Female,Marketing,Remote,5,8.930310017743508,4.242084588523799,4.6278177242356255,4,9,0,
244,2016-03-25,2016-03-25,37,Other,Marketing,Berlin,1,8.192027089342538,3.662762078923981,2.4058466134983716,8,9,0,
245,2018-01-26,2024-01-25,38,Male,Sales,Remote,4,3.5549832439179823,3.410304373192474,4.920097099447024,4,7,0,
246,2019-06-09,2021-06-08,30,Female,Engineering,Berlin,2,5.178585503485729,2.6236813320258188,3.545192279801525,7,5,1,Better offer
247,2012-12-22,2021-12-20,22,Female,Product,Dubai,1,4.496759980210169,3.218899707114045,5.0,1,12,0,
248,2015-06-22,2015-06-22,43,Female,Engineering,Dubai,1,7.78168572253402,3.6017640729876255,3.1711618229024654,6,9,1,Lack of growth
249,2020-10-19,2022-10-19,47,Male,Sales,Dubai,5,10.0,3.8579257286917685,3.971915781660413,7,4,1,Retired
250,2020-07-18,2021-07-18,54,Male,Marketing,Berlin,4,7.862890160714572,5.0,3.2536944444630964,10,4,1,Manager conflict
251,2021-11-26,2023-11-26,24,Female,Marketing,New York,4,9.202956858947015,3.9641346602233036,2.804358906231647,7,3,0,
252,2020-04-13,2021-04-13,34,Other,Product,Berlin,1,6.451790243694997,5.0,2.947645466967384,9,4,0,
253,2018-09-27,2018-09-27,47,Male,Engineering,Remote,2,5.903393010897107,5.0,1.6309006569659197,5,6,0,
254,2020-05-08,2020-05-08,28,Female,Sales,Dubai,1,8.608727096774407,4.071193920567962,3.950301506742462,10,4,0,
255,2013-10-14,2014-10-14,32,Other,Sales,Remote,2,7.511982219919069,1.5025886565404931,2.487952214552743,2,11,0,
256,2022-06-03,2022-06-03,33,Other,Product,Dubai,5,6.472900903905081,3.087686881265138,1.8056468281468985,1,2,0,
257,2022-11-21,2022-11-21,30,Other,HR,Dubai,3,5.826754545357678,3.8517546765937136,3.389888811200599,9,2,0,
258,2012-02-09,2021-02-06,46,Female,Product,New York,5,7.505579442081512,2.274234336997659,1.7427501437482158,4,13,1,Retired
259,2014-07-24,2015-07-24,51,Female,Sales,Berlin,3,6.948903637119944,4.547098302612154,5.0,5,10,1,Lack of growth
260,2021-02-01,2023-02-01,35,Other,Engineering,Dubai,4,5.5822314742621195,1.8670477194580166,2.812677890541769,7,4,0,
261,2017-02-13,2022-02-12,27,Other,Product,Dubai,2,9.453080699451792,4.880091354147451,2.749324758188565,3,8,0,
262,2013-06-20,2023-06-18,45,Other,Engineering,Dubai,2,7.291607066874818,3.8238001276059452,3.1502120252078116,3,11,1,Lack of growth
263,2021-09-06,2022-09-06,31,Male,Engineering,Remote,3,7.587200309188865,3.129385667913894,4.426038452778013,6,3,0,
264,2022-08-21,2024-08-20,23,Female,Marketing,Berlin,3,1.0,2.3444319518942827,3.883068010634656,9,2,0,
265,2016-12-04,2022-12-03,43,Female,Engineering,Dubai,3,3.9106370485581885,4.66082678737852,2.9387585584257305,3,8,0,
266,2019-04-23,2019-04-23,41,Other,Marketing,New York,2,7.193007763461432,3.349580145538167,4.694658302434735,2,5,1,Manager conflict
267,2019-06-23,2019-06-23,24,Female,Sales,New York,5,10.0,2.910021409585556,3.3038391959573516,6,5,0,
268,2020-02-22,2020-02-22,25,Female,Engineering,Remote,4,4.209645151929239,2.2034982325191708,1.684885398993421,4,5,0,
269,2022-01-07,2022-01-07,40,Male,Marketing,New York,5,7.50763139117911,1.346120755288427,4.348654019614859,6,3,0,
270,2012-10-15,2020-10-13,33,Other,Engineering,Dubai,4,8.440597774520121,3.673908041656505,4.807324051232521,4,12,0,
271,2018-01-14,2024-01-13,53,Other,Marketing,Berlin,3,5.856753727908074,3.0489949698700722,3.6790127124139227,8,7,0,
272,2020-06-10,2022-06-10,38,Other,Marketing,Remote,3,5.5446397082115855,3.690937750773316,2.426524121103459,3,4,0,
273,2014-05-12,2015-05-12,35,Male,Sales,Dubai,2,5.538107745483818,1.0448749742777141,1.6466426076722391,9,10,0,
274,2014-12-11,2016-12-10,44,Other,Marketing,Dubai,3,7.506858165203756,3.927870677190386,1.0,7,10,0,
275,2018-11-24,2019-11-24,43,Female,Marketing,Berlin,4,6.627712602668286,3.620589933890711,3.0266937835057752,8,6,0,
276,2016-08-12,2018-08-12,44,Male,HR,Remote,3,5.645428748784536,4.573087345410313,3.3032469444776944,3,8,1,Retired
277,2017-01-25,2017-01-25,39,Male,Marketing,Remote,1,8.240135461377509,3.9956818879726046,3.6805026861722916,7,8,0,
278,2015-07-28,2024-07-25,41,Male,Sales,Remote,3,7.229922004932451,4.46296552911413,3.869144906541262,0,9,0,
279,2020-07-15,2024-07-14,51,Other,Marketing,Dubai,5,8.711051865915968,4.687030305560381,4.2664762664350215,6,4,0,
280,2020-04-10,2023-04-10,51,Other,Sales,Dubai,2,4.213990174539033,2.7283716775831217,3.8559539836114105,9,4,0,
281,2016-12-22,2021-12-21,29,Male,Marketing,Berlin,2,6.371723306814015,3.8287624103034803,3.8856286585403277,10,8,0,
282,2022-03-10,2025-03-09,46,Female,HR,Remote,2,7.34384150847057,4.064402987893266,3.9266607556092232,4,3,0,
283,2021-08-09,2022-08-09,51,Female,Product,Remote,3,8.87894097784928,2.2723921848630075,4.21688008381983,3,3,0,
284,2018-11-23,2023-11-22,38,Female,HR,Berlin,4,7.902345484621796,3.1804432376809193,4.637812190434762,4,6,1,Manager conflict
285,2021-08-05,2024-08-04,27,Male,Product,Remote,3,3.818942793234966,4.664434645992907,5.0,0,3,0,
286,2020-05-03,2020-05-03,39,Female,HR,New York,2,9.672747760318032,4.374834438269131,1.0,5,4,0,
287,2015-02-01,2023-01-30,49,Female,Sales,Remote,2,2.197540764258661,5.0,3.55002684455833,6,10,0,
288,2020-09-01,2023-09-01,53,Female,Marketing,Berlin,3,6.035201786999057,4.769177182543129,4.3372845537793445,8,4,0,
289,2022-07-09,2024-07-08,36,Male,Engineering,Berlin,1,7.744793741046577,3.558401472102668,3.6075297919131306,4,2,0,
290,2017-08-26,2024-08-24,39,Other,HR,Berlin,1,4.137212033402397,1.0835482347875103,2.8602752901625834,1,7,0,
291,2019-10-12,2019-10-12,31,Other,Sales,Dubai,1,8.20980075924142,4.479410900834061,5.0,2,5,0,
292,2020-10-27,2022-10-27,45,Female,Sales,New York,1,6.6737183263236055,3.6293069751663403,3.9560569561508316,8,4,0,
293,2012-02-14,2021-02-11,24,Male,Product,New York,2,6.3062283407698505,2.0904886825268054,2.9398220650522617,3,13,0,
294,2019-05-23,2019-05-23,36,Other,Sales,Berlin,3,5.645350634863657,5.0,3.833727222910353,4,5,0,
295,2012-08-05,2021-08-03,45,Male,Marketing,Remote,2,2.6757936778302795,3.8968386658488052,5.0,5,12,1,Relocation
296,2019-09-13,2023-09-12,45,Male,Product,Berlin,2,8.046166378355053,2.5175126064616906,3.2304402200035707,5,5,0,
297,2016-08-02,2023-08-01,44,Other,Sales,New York,2,4.561600779372468,4.051037302242538,5.0,10,8,0,
298,2014-11-17,2017-11-16,29,Female,HR,Berlin,1,6.9445654349165675,1.9070062664683307,4.028569685552479,3,10,0,
299,2019-01-27,2022-01-26,23,Male,Marketing,Dubai,3,7.454007438790146,1.2230873019003923,3.796997356204653,1,6,1,Relocation
300,2018-01-19,2025-01-17,52,Female,HR,Remote,1,10.0,4.079290144304885,4.89281899483655,3,7,0,
301,2021-01-04,2024-01-04,32,Male,HR,Berlin,1,7.979499879756518,3.246253319172416,3.880090470565325,7,4,0,
302,2020-10-02,2024-10-01,54,Female,Product,Remote,2,9.519324916792081,4.569850498701039,2.404462312371189,8,4,0,
303,2022-02-23,2022-02-23,36,Other,Marketing,Berlin,3,7.673356417060161,4.181006238741557,3.2062397098324387,8,3,1,Lack of growth
304,2020-09-02,2020-09-02,47,Other,HR,Berlin,2,4.244991324518808,4.002799230966404,3.067382939931332,4,4,0,
305,2021-11-09,2022-11-09,51,Other,Marketing,Berlin,2,3.8763197436716625,3.6442500228173906,2.223918025378577,4,3,0,
306,2019-07-21,2020-07-20,53,Female,Marketing,Dubai,5,5.019906164354458,2.1735793131410066,4.403242578287153,6,5,0,
307,2019-09-21,2022-09-20,43,Female,Engineering,Berlin,3,7.83396080687632,1.950468730421488,2.7586247848920613,1,5,0,
308,2014-05-05,2017-05-04,29,Other,Product,Remote,2,10.0,4.542608835636487,2.8761759301414953,8,10,0,
309,2013-05-19,2022-05-17,30,Other,Engineering,Berlin,5,7.862592348840942,3.2265357535451757,2.6016376231564005,2,11,0,
310,2016-09-02,2016-09-02,29,Other,Sales,Remote,3,8.23620628591586,1.8684991786158354,5.0,5,8,0,
311,2020-05-08,2024-05-07,33,Male,HR,Berlin,2,8.823847204294161,1.9484694532498232,4.98625994589432,7,4,0,
312,2016-04-25,2019-04-25,54,Male,Product,Dubai,1,6.070134988029216,3.6961675455787284,2.7777353465585195,0,8,0,
313,2016-11-20,2018-11-20,49,Female,HR,Remote,5,9.879273995389394,4.370576215814242,3.204189568935031,6,8,0,
314,2019-12-26,2020-12-25,46,Male,Product,Berlin,1,3.423928584469118,3.3564876556445884,2.8656055959954054,1,5,0,
315,2015-12-24,2020-12-22,46,Other,Marketing,New York,4,6.475443445775365,3.6134000632726044,4.542132212889195,7,9,0,
316,2022-06-13,2024-06-12,48,Male,Sales,Berlin,3,2.9079420270338487,3.6104905386994686,3.953553751924249,3,2,0,
317,2013-03-28,2023-03-26,41,Male,HR,New York,1,6.2775478773026,2.59609235853521,2.61736406889228,1,12,1,Lack of growth
318,2015-04-07,2017-04-06,25,Other,Marketing,Remote,1,8.972186350420875,2.9660908986832,1.8114271685421004,3,9,0,
319,2020-10-09,2023-10-09,33,Male,HR,Berlin,1,8.926195399958367,3.641716913639905,5.0,8,4,0,
320,2017-05-15,2019-05-15,46,Female,Marketing,New York,2,7.286635678788744,2.9725306763861434,3.934011902508386,7,7,0,
321,2018-02-02,2022-02-01,29,Other,HR,Dubai,2,4.358811323528796,2.6102538982134313,2.6548547501705735,1,7,1,Relocation
322,2022-06-25,2024-06-24,26,Other,HR,New York,3,6.022238504266805,4.810073094437852,3.5469966852342307,5,2,1,Better offer
323,2020-06-27,2022-06-27,22,Other,Product,Remote,1,7.398021926837872,2.969492377061843,5.0,5,4,0,
324,2013-03-10,2023-03-08,34,Other,Engineering,Berlin,5,10.0,1.0,3.5338432538263134,2,12,0,
325,2022-05-16,2024-05-15,23,Male,Sales,Berlin,5,9.452292221440132,4.583584900742299,5.0,9,2,0,
326,2021-04-12,2023-04-12,54,Female,Sales,New York,4,7.020531116735453,4.078117097473893,2.873117438927569,2,3,0,
327,2013-12-19,2023-12-17,52,Male,Engineering,Berlin,2,7.924542979011756,3.620225633434213,2.633382430487633,7,11,0,
328,2012-10-03,2023-10-01,29,Other,HR,Dubai,1,10.0,2.476580689649354,3.862067015219478,4,12,0,
329,2016-08-05,2017-08-05,45,Male,Product,Berlin,4,7.073834857344647,3.3843778850425448,4.112334812638485,3,8,1,Retired
330,2014-10-18,2017-10-17,25,Other,Engineering,Berlin,5,8.495625436528055,4.450796300336148,1.0,7,10,0,
331,2012-11-14,2015-11-14,55,Female,HR,Berlin,4,6.983733403027082,2.530476110480021,4.370920187795639,10,12,0,
332,2022-06-05,2024-06-04,29,Male,Sales,New York,2,5.582086228350853,3.549053409274357,3.223159504165426,3,2,0,
333,2013-09-28,2017-09-27,37,Female,HR,Dubai,3,8.787975838404327,1.484400563336902,2.824879662015569,6,11,0,
334,2015-01-25,2018-01-24,34,Female,Marketing,Remote,3,5.296832637171447,4.145917825793811,5.0,9,10,0,
335,2021-09-26,2021-09-26,26,Other,Sales,New York,4,4.0384489084678385,3.2396595092782388,2.576277346542948,8,3,0,
336,2020-09-10,2023-09-10,33,Female,Product,Dubai,3,5.37908980344012,5.0,5.0,3,4,0,
337,2013-03-12,2016-03-11,38,Other,HR,Dubai,4,5.034492740620008,2.798328089975924,4.088763465707258,7,12,0,
338,2013-12-13,2018-12-12,46,Male,Product,Remote,1,4.44419446857261,2.1331213015845787,3.2302815177287796,3,11,1,Lack of growth
339,2012-02-11,2025-02-07,31,Male,Marketing,Berlin,1,8.915618616922004,3.183349970738772,4.554372211671252,0,13,0,
340,2019-05-18,2024-05-16,36,Female,Product,New York,1,8.024396801584423,2.923489599273281,1.0,5,5,0,
341,2022-12-11,2022-12-11,29,Male,HR,Remote,4,8.226200452341262,2.7035598189404206,3.6306147562509445,2,2,0,
342,2018-10-19,2021-10-18,49,Male,Product,Dubai,2,4.262737143602385,3.4846901508270043,4.195149799521306,1,6,0,
343,2018-02-22,2023-02-21,33,Female,HR,Dubai,4,2.579683983412336,5.0,2.0683280541077167,4,7,0,
344,2018-01-08,2023-01-07,43,Female,HR,Dubai,3,6.419822974686893,3.327053940076577,5.0,8,7,0,
345,2013-07-01,2014-07-01,53,Other,HR,Remote,1,4.750359239847762,1.2236264914079977,3.8418678710866385,0,11,0,
346,2020-01-25,2025-01-23,31,Male,HR,New York,5,6.914187724465903,3.965045461015182,3.699983394276216,4,5,1,Better offer
347,2013-10-22,2020-10-20,22,Male,Sales,New York,5,7.150353593058128,3.333275966913161,4.470715040565557,1,11,1,Retired
348,2021-06-04,2024-06-03,43,Male,HR,Remote,4,5.079094900330097,2.5512781770788746,1.0,9,3,1,Lack of growth
349,2021-10-15,2023-10-15,27,Other,Sales,Berlin,5,6.25242082437816,4.476148358084709,3.4638614394798806,5,3,0,
350,2021-11-23,2023-11-23,48,Female,Marketing,Berlin,4,7.01843603668652,4.593068586613211,4.1904435526308506,4,3,0,
351,2014-03-27,2022-03-25,52,Other,Engineering,Berlin,4,6.520046604484508,2.9574010355689238,2.5770617318691325,2,11,0,
352,2019-07-07,2020-07-06,34,Other,HR,Berlin,5,1.9562281671481294,4.180265379295481,4.889377810428812,1,5,1,Relocation
353,2018-06-04,2022-06-03,22,Male,Product,Remote,3,8.871408309325993,4.218953310665067,4.69525722296698,7,6,0,
354,2014-09-19,2019-09-18,48,Other,Sales,Dubai,1,4.986409822861079,2.2474109876345043,2.89704501570726,4,10,0,
355,2022-09-25,2022-09-25,38,Male,Product,Remote,4,9.156388283698115,4.05623000940066,4.047065326497929,6,2,0,
356,2015-05-19,2015-05-19,42,Female,Engineering,Berlin,5,10.0,4.955618690081117,5.0,4,9,0,
357,2013-04-26,2024-04-23,52,Other,HR,Remote,4,6.959908895684425,2.5916978690341943,3.2137598637888,3,11,1,Relocation
358,2016-05-15,2021-05-14,34,Other,Product,New York,2,4.941972313932616,2.3855241731286547,3.0572246658680937,8,8,0,
359,2013-08-19,2024-08-16,22,Female,Sales,Dubai,2,6.921140067916929,4.0124995522215166,3.1150702005124655,0,11,0,
360,2019-10-20,2020-10-19,29,Female,Engineering,New York,5,6.494796664781964,3.804126170669809,3.819078175776618,9,5,1,Lack of growth
361,2019-08-03,2019-08-03,43,Female,Marketing,Dubai,5,10.0,4.188678023685426,3.946994851748,9,5,1,Better offer
362,2019-05-10,2019-05-10,37,Male,Marketing,Remote,1,9.69824467029875,3.353001217802927,3.0626392849757256,6,5,0,
363,2018-04-11,2022-04-10,55,Male,Engineering,Dubai,4,6.311256499929238,3.4141067502822082,4.4752273107727945,5,6,1,Better offer
364,2016-10-13,2023-10-12,26,Male,HR,Dubai,5,7.65582102758302,4.738283071433636,3.525525892083274,1,8,0,
365,2022-02-27,2022-02-27,43,Other,Sales,New York,2,8.106891624731166,4.352166788251833,2.4693934724562867,9,3,1,Manager conflict
366,2020-06-11,2024-06-10,28,Other,Engineering,Dubai,5,6.987928642558488,3.662669998997532,2.472432116668221,10,4,0,
367,2019-11-07,2021-11-06,31,Male,HR,Berlin,1,6.223088032032452,2.275701763710634,3.24917209125677,5,5,1,Retired
368,2018-11-06,2024-11-04,51,Male,Product,Berlin,2,4.7989590915814,4.599904950917883,2.4702733462781676,6,6,1,Manager conflict
369,2021-03-18,2025-03-17,25,Female,Sales,Dubai,4,5.470716901563706,2.3897766134904,3.83357967769125,4,4,1,Manager conflict
370,2021-03-20,2025-03-19,43,Male,Product,Dubai,3,9.409621289983486,2.7151016869177598,4.277936520612631,10,4,0,
371,2020-12-18,2021-12-18,33,Female,Engineering,Dubai,4,8.752733721991211,4.284033180465103,3.3727257091543534,6,4,1,Better offer
372,2022-04-21,2024-04-20,38,Female,HR,Dubai,3,8.943994241947005,3.212408980549812,2.370092579179225,2,2,0,
373,2020-08-23,2022-08-23,41,Female,Marketing,Berlin,4,5.145048686005674,4.171747291077291,3.972694367883383,8,4,0,
374,2019-01-03,2019-01-03,49,Female,Marketing,New York,3,4.749949184687511,3.106018636697579,3.005808614817296,4,6,0,
375,2021-02-19,2025-02-18,33,Female,HR,Berlin,3,8.460969999041144,3.244118642329468,5.0,0,4,0,
376,2020-08-19,2021-08-19,49,Male,Product,Remote,5,6.662200488080043,4.234260917176725,2.307946153299372,1,4,0,
377,2019-03-13,2019-03-13,44,Female,Marketing,Berlin,3,10.0,3.1611403299006406,3.1323758470744285,7,6,0,
378,2022-03-07,2024-03-06,53,Male,Engineering,Dubai,4,6.631187691366357,2.5076571601251496,3.963061259701191,8,3,0,
379,2022-11-13,2024-11-12,26,Female,Product,Dubai,1,7.606545377901898,3.006240057639544,1.0,8,2,0,
380,2017-06-04,2021-06-03,25,Other,HR,Berlin,5,7.239155205374971,2.622357580240425,4.438992193640746,9,7,0,
381,2022-09-15,2022-09-15,23,Female,Marketing,Remote,5,8.046199883077744,4.382215782466808,2.4451389377889323,4,2,0,
382,2017-09-07,2017-09-07,49,Female,Product,Dubai,3,5.420131080922299,2.172284104243387,3.481016347685519,3,7,0,
383,2013-09-02,2015-09-02,33,Female,HR,Remote,4,7.107560618981011,2.123308459361918,4.361588371899405,8,11,0,
384,2018-05-24,2020-05-23,50,Female,Product,Berlin,4,9.851094787088972,3.9288123146206977,3.7367605039914222,9,6,0,
385,2014-06-05,2014-06-05,30,Other,Marketing,New York,4,5.567926996263515,1.9052969327332046,4.11632012788366,0,10,1,Manager conflict
386,2019-06-06,2024-06-04,28,Male,Marketing,New York,4,5.434598320676177,2.388586987865565,3.4380270138018982,7,5,0,
387,2021-03-06,2025-03-05,37,Male,Engineering,Dubai,3,6.4449701898987275,5.0,5.0,9,4,0,
388,2020-10-13,2021-10-13,25,Other,Sales,Remote,5,5.5858074868274565,3.225771642945469,2.300824690819835,3,4,1,Relocation
389,2020-06-26,2024-06-25,32,Male,HR,Berlin,3,6.299691847040094,3.296326249823034,2.4464208958921265,3,4,1,Better offer
390,2014-11-23,2017-11-22,38,Male,Engineering,Dubai,5,4.84623929192028,4.413584626233249,2.5361852591835863,5,10,1,Lack of growth
391,2012-02-19,2018-02-17,41,Female,Product,Berlin,3,5.447843935576082,3.4859804617424115,3.621973145227412,10,13,0,
392,2021-06-28,2023-06-28,35,Other,Marketing,Berlin,2,4.237947217016114,4.236843897092434,3.1624069314581438,5,3,0,
393,2019-03-07,2025-03-05,22,Female,Engineering,Berlin,4,6.994154755612606,3.587331057915409,4.3428878829812785,3,6,0,
394,2016-07-11,2022-07-10,40,Male,Marketing,Remote,5,6.693499789918233,1.9374541431134573,2.865136787184446,6,8,0,
395,2017-07-24,2024-07-22,38,Male,Sales,Dubai,2,4.82450403681248,4.110809833754775,1.9763720155122713,8,7,1,Lack of growth
396,2015-02-06,2015-02-06,33,Female,Engineering,Berlin,4,4.353064644521096,2.691580175476613,3.1216821869101445,10,10,1,Relocation
