price,bedroom,bathroom,area_sqft,country,city,address,property_type,purpose,furnishing,completion_status,handover,project_name,bedrooms,bathrooms,handover_quarter,handover_year
900000.0,Studio,1 bath,389.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2029,SOL Bay,0.0,1.0,Q1,2029
850000.0,1 bed,2 baths,1522.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q1 2029,Canal Residence West,1.0,2.0,Q1,2029
700000.0,Studio,1 bath,363.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q1 2029,Canal Residence West,0.0,1.0,Q1,2029
4173191.0,3 beds,3 baths,2466.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q1 2029,Marina Arcade Tower,3.0,3.0,Q1,2029
1650000.0,1 bed,2 baths,830.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Ready,Q1 2029,Nobles Tower,1.0,2.0,Q1,2029
975000.0,Studio,1 bath,370.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q1 2029,Zumurud Tower,0.0,1.0,Q1,2029
2704455.0,1 bed,2 baths,1173.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Kempinski Residences Marina,1.0,2.0,Q2,2028
1100000.0,Studio,1 bath,620.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Furnished,Ready,Q2 2028,Kempinski Residences Marina,0.0,1.0,Q2,2028
2704225.0,1 bed,2 baths,1174.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Kempinski Residences Marina,1.0,2.0,Q2,2028
1629999.0,2 beds,3 baths,1320.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2028,Kempinski Residences Marina,2.0,3.0,Q2,2028
2697533.0,1 bed,2 baths,1173.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Kempinski Residences Marina,1.0,2.0,Q2,2028
880000.0,Studio,1 bath,375.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Furnished,Ready,Q2 2028,Dukes The Palm,0.0,1.0,Q2,2028
4550000.0,3 beds,4 baths,2562.0,UAE,Dubai,Jebel Ali,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Jebel Ali Village,3.0,4.0,Q4,2025
1866000.0,1 bed,2 baths,830.0,UAE,Dubai,Jumeirah Islands,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,SERENIA DISTRICT - WEST,1.0,2.0,Q4,2028
6552000.0,3 beds,4 baths,2650.0,UAE,Dubai,Jumeirah Islands,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,SERENIA DISTRICT - WEST,3.0,4.0,Q4,2028
6505000.0,3 beds,4 baths,2642.0,UAE,Dubai,Jumeirah Islands,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,SERENIA DISTRICT - WEST,3.0,4.0,Q4,2028
2300000.0,2 beds,3 baths,897.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Ready,Q4 2028,SERENIA DISTRICT - WEST,2.0,3.0,Q4,2028
4100000.0,Studio,1 bath,712.0,UAE,Dubai,Jumeirah Beach Residence (JBR),Apartment,Sale,Furnished,Ready,Q4 2028,FIVE Luxe,0.0,1.0,Q4,2028
2600000.0,2 beds,3 baths,1770.0,UAE,Dubai,Mudon,Townhouse,Sale,Unfurnished,Ready,Q4 2028,FIVE Luxe,2.0,3.0,Q4,2028
595000.0,Studio,1 bath,342.0,UAE,Dubai,Al Furjan,Apartment,Sale,Unfurnished,Ready,Q4 2028,FIVE Luxe,0.0,1.0,Q4,2028
1180000.0,1 bed,1 bath,894.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2028,FIVE Luxe,1.0,1.0,Q4,2028
750000.0,1 bed,2 baths,774.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Ready,Q4 2028,FIVE Luxe,1.0,2.0,Q4,2028
10000000.0,4 beds,6 baths,3279.0,UAE,Dubai,Mohammed Bin Rashid City,Villa,Sale,Furnished,Ready,Q4 2028,District One,4.0,6.0,Q4,2028
1200000.0,1 bed,2 baths,875.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Ready,Q4 2028,District One,1.0,2.0,Q4,2028
10500000.0,3 beds,5 baths,2530.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,LIV LUX,3.0,5.0,Q4,2026
10329999.0,5 beds,6 baths,4692.0,UAE,Dubai,Dubailand,Villa,Sale,Unfurnished,Off Plan,Q2 2026,Sobha Reserve,5.0,6.0,Q2,2026
2100000.0,3 beds,4 baths,1765.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q2 2026,The Zen,3.0,4.0,Q2,2026
2400000.0,Studio,1 bath,335.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Off Plan,Q2 2025,Ciel,0.0,1.0,Q2,2025
3396295.0,1 bed,2 baths,3903.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,25H Heimat,1.0,2.0,Q4,2027
6500000.0,2 beds,2 baths,1186.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2027,25H Heimat,2.0,2.0,Q4,2027
6500000.0,4 beds,4 baths,2430.0,UAE,Dubai,Tilal Al Ghaf,Villa,Sale,Unfurnished,Ready,Q4 2027,Aura,4.0,4.0,Q4,2027
3418018.0,2 beds,3 baths,1491.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q1 2026,PELaGOS By IGO ,2.0,3.0,Q1,2026
7500000.0,3 beds,4 baths,1926.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Furnished,Ready,Q1 2026,PELaGOS By IGO ,3.0,4.0,Q1,2026
3502239.0,2 beds,3 baths,1526.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q1 2026,PELaGOS By IGO ,2.0,3.0,Q1,2026
2030888.0,1 bed,2 baths,758.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Vanguard by Frank Muller,1.0,2.0,Q4,2027
1799999.0,2 beds,2 baths,921.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off Plan,Q4 2025,Golf Views Seven City,2.0,2.0,Q4,2025
830000.0,Studio,1 bath,433.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Unfurnished,Off Plan,Q4 2025,Cavendish Square,0.0,1.0,Q4,2025
34188000.0,6 beds,7 baths,12887.0,UAE,Dubai,Tilal Al Ghaf,Villa,Sale,Unfurnished,Off Plan,Q4 2026,Serenity Mansions,6.0,7.0,Q4,2026
1690000.0,2 beds,3 baths,1181.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Furnished,Ready,Q4 2025,Cavendish Square,2.0,3.0,Q4,2025
9000000.0,2 beds,2 baths,2108.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q4 2025,Burj Khalifa,2.0,2.0,Q4,2025
5751185.0,4 beds,5 baths,2024.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Furnished,Off Plan,Q1 2027,Cotier House by Imtiaz,4.0,5.0,Q1,2027
1594890.0,1 bed,1 bath,725.0,UAE,Dubai,Ras Al Khor,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Sobha One Tower A,1.0,1.0,Q4,2026
1041975.0,1 bed,2 baths,536.0,UAE,Dubai,Motor City,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,Sobha Solis Tower A,1.0,2.0,Q4,2028
998887.0,1 bed,2 baths,546.0,UAE,Dubai,Motor City,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,Sobha Orbis Tower A,1.0,2.0,Q4,2028
2025317.0,2 beds,2 baths,1397.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q3 2028,Peace Lagoons by Peace Homes,2.0,2.0,Q3,2028
4257888.0,3 beds,4 baths,1648.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q3 2027,Opalz by Danube,3.0,4.0,Q3,2027
2495888.0,2 beds,3 baths,1399.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,Golf Dale Tower 2,2.0,3.0,Q4,2028
3660328.0,2 beds,3 baths,1370.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Furnished,Off Plan,Q4 2026,Beach Walk Grand by Imtiaz,2.0,3.0,Q4,2026
3598000.0,1 bed,2 baths,1073.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Ready,Q4 2026,Stella Maris,1.0,2.0,Q4,2026
2175000.0,1 bed,2 baths,983.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off Plan,Q4 2025,Me Do Re 2,1.0,2.0,Q4,2025
4200000.0,3 beds,5 baths,2172.0,UAE,Dubai,Jumeirah Beach Residence (JBR),Apartment,Sale,Furnished,Ready,Q4 2025,Me Do Re 2,3.0,5.0,Q4,2025
1950000.0,2 beds,2 baths,1389.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Vista by Prestige One,2.0,2.0,Q2,2025
10019999.0,5 beds,6 baths,4672.0,UAE,Dubai,Dubailand,Villa,Sale,Unfurnished,Off Plan,Q2 2026,Sobha Reserve,5.0,6.0,Q2,2026
4124540.0,1 bed,2 baths,1178.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,25H Heimat,1.0,2.0,Q4,2027
5448345.0,2 beds,3 baths,1557.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,25H Heimat,2.0,3.0,Q4,2027
6459530.0,3 beds,4 baths,1846.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,25H Heimat,3.0,4.0,Q4,2027
2900000.0,3 beds,4 baths,2557.0,UAE,Dubai,Dubai South,Villa,Sale,Unfurnished,Ready,Q4 2027,25H Heimat,3.0,4.0,Q4,2027
27200000.0,3 beds,4 baths,3015.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Off Plan,Q4 2025,Bugatti Residences by Binghatti,3.0,4.0,Q4,2025
10752888.0,4 beds,6 baths,8241.0,UAE,Dubai,The Oasis by Emaar,Villa,Sale,Unfurnished,Off Plan,Q4 2027,Palmiera,4.0,6.0,Q4,2027
2450000.0,2 beds,2 baths,1138.0,UAE,Dubai,Bur Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Park Views Residences Tower A,2.0,2.0,Q4,2026
1450000.0,1 bed,2 baths,929.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Ready,Q4 2026,Park Views Residences Tower A,1.0,2.0,Q4,2026
2756888.0,1 bed,1 bath,982.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Parkside Views,1.0,1.0,Q3,2027
19457000.0,5 beds,8 baths,7940.0,UAE,Dubai,Palm Jebel Ali,Villa,Sale,Furnished,Off Plan,Q1 2028,Palm Jebel Ali - Frond C,5.0,8.0,Q1,2028
1150000.0,1 bed,2 baths,618.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q1 2028,Beverly Boulevard,1.0,2.0,Q1,2028
2400000.0,2 beds,2 baths,1133.0,UAE,Dubai,Bur Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Park Views Residences Tower A,2.0,2.0,Q4,2026
830000.0,1 bed,1 bath,604.0,UAE,Dubai,Dubai Studio City,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Azizi Beach Oasis (Mirage 1),1.0,1.0,Q2,2025
1030700.0,1 bed,2 baths,732.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Cello Residences Tower A,1.0,2.0,Q1,2027
2949888.0,2 beds,2 baths,1333.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A,2.0,2.0,Q1,2027
2750000.0,1 bed,2 baths,779.0,UAE,Dubai,Umm Suqeim,Apartment,Sale,Furnished,Ready,Q1 2027,Cello Residences Tower A,1.0,2.0,Q1,2027
1921000.0,1 bed,2 baths,878.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Furnished,Off Plan,Q2 2028,Bay Grove Residences C Building 11,1.0,2.0,Q2,2028
18130000.0,6 beds,7 baths,7308.0,UAE,Dubai,Palm Jebel Ali,Villa,Sale,Furnished,Off Plan,Q1 2028,Palm Jebel Ali - Frond C,6.0,7.0,Q1,2028
2690000.0,4 beds,4 baths,1552.0,UAE,Dubai,Dubai Investment Park (DIP),Villa,Sale,Unfurnished,Off Plan,Q4 2027,Palm Jebel Ali - Frond C,4.0,4.0,Q4,2027
4550000.0,2 beds,2 baths,1252.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Furnished,Ready,Q4 2027,Palm Jebel Ali - Frond C,2.0,2.0,Q4,2027
1600000.0,1 bed,2 baths,813.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Onda by Kasco,1.0,2.0,Q3,2027
1525000.0,Studio,1 bath,460.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Rove Home Dubai Marina,0.0,1.0,Q1,2028
1585000.0,Studio,1 bath,402.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Rove Home Dubai Marina,0.0,1.0,Q1,2028
1585000.0,1 bed,2 baths,823.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Onda by Kasco,1.0,2.0,Q3,2027
1300000.0,1 bed,2 baths,899.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q4 2024,Dusk by Binghatti,1.0,2.0,Q4,2024
1064777.0,Studio,1 bath,455.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Onda by Kasco,0.0,1.0,Q3,2027
4900000.0,3 beds,3 baths,2292.0,UAE,Dubai,Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q3 2027,Onda by Kasco,3.0,3.0,Q3,2027
1957000.0,1 bed,2 baths,877.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Furnished,Off Plan,Q2 2028,Bay Grove Residences C Building 10,1.0,2.0,Q2,2028
2953000.0,2 beds,2 baths,1350.0,UAE,Dubai,Dubai Maritime City,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Orise by Beyond Tower 2,2.0,2.0,Q4,2027
1311000.0,2 beds,2 baths,969.0,UAE,Dubai,DAMAC Hills 2 (Akoya by DAMAC),Apartment,Sale,Unfurnished,Off Plan,Q2 2027,ELO 3,2.0,2.0,Q2,2027
1925000.0,2 beds,1 bath,749.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville,2.0,1.0,Q2,2027
880000.0,1 bed,2 baths,811.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville,1.0,2.0,Q2,2027
1600000.0,2 beds,2 baths,1313.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville,2.0,2.0,Q2,2027
920000.0,1 bed,1 bath,952.0,UAE,Dubai,Discovery Gardens,Apartment,Sale,Furnished,Ready,Q2 2027,Golfville,1.0,1.0,Q2,2027
2499999.0,1 bed,2 baths,1089.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,Golfville,1.0,2.0,Q2,2027
20537000.0,5 beds,7 baths,7373.0,UAE,Dubai,Palm Jebel Ali,Villa,Sale,Unfurnished,Off Plan,Q1 2028,Palm Jebel Ali - Frond B,5.0,7.0,Q1,2028
3800000.0,3 beds,2 baths,1570.0,UAE,Dubai,Bur Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Park Views Residences Tower A,3.0,2.0,Q4,2026
2739888.0,2 beds,3 baths,1190.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,Golf Hillside,2.0,3.0,Q4,2028
4350000.0,3 beds,3 baths,1639.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2028,Golf Hillside,3.0,3.0,Q4,2028
720000.0,Studio,1 bath,399.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q4 2028,Beverly Boulevard,0.0,1.0,Q4,2028
2500000.0,2 beds,3 baths,1237.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q4 2028,Wilton Terraces 1,2.0,3.0,Q4,2028
1781928.0,2 beds,2 baths,990.0,UAE,Dubai,Motor City,Apartment,Sale,Furnished,Off Plan,Q4 2028,Sobha Orbis Tower A,2.0,2.0,Q4,2028
11799000.0,5 beds,8 baths,9258.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q1 2028,Farm Gardens 2,5.0,8.0,Q1,2028
6500000.0,4 beds,5 baths,3617.0,UAE,Dubai,World Trade Centre,Apartment,Sale,Unfurnished,Ready,Q1 2028,Jumeirah Living World Trade Centre Residence,4.0,5.0,Q1,2028
3550000.0,4 beds,5 baths,3304.0,UAE,Dubai,Dubai South,Villa,Sale,Unfurnished,Ready,Q1 2028,Jumeirah Living World Trade Centre Residence,4.0,5.0,Q1,2028
2900000.0,3 beds,4 baths,2557.0,UAE,Dubai,Dubai South,Villa,Sale,Unfurnished,Ready,Q1 2028,Jumeirah Living World Trade Centre Residence,3.0,4.0,Q1,2028
2750000.0,1 bed,2 baths,779.0,UAE,Dubai,Umm Suqeim,Apartment,Sale,Furnished,Ready,Q4 2025,Bugatti Residences by Binghatti,1.0,2.0,Q4,2025
4900000.0,3 beds,3 baths,2292.0,UAE,Dubai,Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q4 2025,Bugatti Residences by Binghatti,3.0,3.0,Q4,2025
1600000.0,2 beds,2 baths,1313.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Bugatti Residences by Binghatti,2.0,2.0,Q4,2025
22000000.0,5 beds,7 baths,7724.0,UAE,Dubai,Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q4 2025,Polo Homes,5.0,7.0,Q4,2025
920000.0,1 bed,1 bath,952.0,UAE,Dubai,Discovery Gardens,Apartment,Sale,Furnished,Ready,Q4 2025,Polo Homes,1.0,1.0,Q4,2025
2499999.0,1 bed,2 baths,1089.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q4 2025,Polo Homes,1.0,2.0,Q4,2025
1380000.0,1 bed,1 bath,670.0,UAE,Dubai,Motor City,Apartment,Sale,Unfurnished,Off Plan,Q4 2028,Sobha Orbis Tower E,1.0,1.0,Q4,2028
1150000.0,1 bed,2 baths,618.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q4 2028,Beverly Boulevard,1.0,2.0,Q4,2028
2600000.0,1 bed,2 baths,959.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A,1.0,2.0,Q1,2027
3300000.0,Studio,1 bath,371.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Off Plan,Q2 2025,Ciel,0.0,1.0,Q2,2025
1685000.0,3 beds,2 baths,1159.0,UAE,Dubai,Majan,Apartment,Sale,Unfurnished,Ready,Q2 2025,Paradise View 1,3.0,2.0,Q2,2025
2699000.0,2 beds,3 baths,1850.0,UAE,Dubai,Mohammed Bin Rashid City,Townhouse,Sale,Unfurnished,Ready,Q2 2025,Paradise View 1,2.0,3.0,Q2,2025
649999.0,Studio,1 bath,361.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2025,North 43 (Serviced Residences),0.0,1.0,Q1,2025
750000.0,Studio,1 bath,250.0,UAE,Dubai,Al Wasl,Apartment,Sale,Furnished,Ready,Q1 2025,North 43 (Serviced Residences),0.0,1.0,Q1,2025
5300000.0,3 beds,3 baths,2810.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Furnished,Ready,Q1 2025,North 43 (Serviced Residences),3.0,3.0,Q1,2025
1050000.0,1 bed,2 baths,705.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q1 2025,North 43 (Serviced Residences),1.0,2.0,Q1,2025
2300000.0,2 beds,3 baths,1558.0,UAE,Dubai,Al Furjan,Apartment,Sale,Unfurnished,Ready,Q1 2025,Topaz Avenue,2.0,3.0,Q1,2025
449999.0,1 bed,1 bath,296.0,UAE,Dubai,Barsha Heights (Tecom),Apartment,Sale,Furnished,Ready,Q1 2025,Topaz Avenue,1.0,1.0,Q1,2025
4800000.0,4 beds,4 baths,2219.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,Sobha Crest Grande,4.0,4.0,Q2,2026
2250000.0,2 beds,4 baths,1464.0,UAE,Dubai,Culture Village (Jaddaf Waterfront),Apartment,Sale,Unfurnished,Ready,Q2 2026,Sobha Crest Grande,2.0,4.0,Q2,2026
2227000.0,3 beds,5 baths,1846.0,UAE,Dubai,DAMAC Hills 2 (Akoya by DAMAC),Villa,Sale,Unfurnished,Ready,Q2 2026,Janusia,3.0,5.0,Q2,2026
2799999.0,2 beds,2 baths,1081.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Ready,Q2 2026,Janusia,2.0,2.0,Q2,2026
1092000.0,1 bed,2 baths,642.0,UAE,Dubai,DAMAC Hills,Apartment,Sale,Unfurnished,Off Plan,Q4 2024,Golf Gate 2,1.0,2.0,Q4,2024
1350000.0,1 bed,1 bath,502.0,UAE,Dubai,Bukadra,Apartment,Sale,Unfurnished,Off Plan,Q2 2027,330 Riverside Crescent,1.0,1.0,Q2,2027
1550000.0,1 bed,2 baths,729.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Ready,Q2 2027,DAMAC Maison Majestine,1.0,2.0,Q2,2027
619999.0,Studio,1 bath,441.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Furnished,Ready,Q2 2027,DAMAC Maison Majestine,0.0,1.0,Q2,2027
335000.0,Studio,1 bath,478.0,UAE,Dubai,International City,Apartment,Sale,Unfurnished,Ready,Q2 2027,DAMAC Maison Majestine,0.0,1.0,Q2,2027
3400000.0,2 beds,2 baths,1141.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Marina Shores,2.0,2.0,Q4,2026
2250000.0,1 bed,1 bath,867.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Off Plan,Q4 2024,Marriott Residences (West Five),1.0,1.0,Q4,2024
2500000.0,2 beds,2 baths,1073.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,Hills Park,2.0,2.0,Q2,2026
2500000.0,2 beds,3 baths,1756.0,UAE,Dubai,Dubai South,Villa,Sale,Unfurnished,Ready,Q2 2026,Hills Park,2.0,3.0,Q2,2026
60808800.0,4 beds,6 baths,15202.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Furnished,Off Plan,Q4 2026,Palm Beach Towers 3,4.0,6.0,Q4,2026
4228800.0,1 bed,2 baths,1168.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Furnished,Off Plan,Q4 2026,Palm Beach Towers 3,1.0,2.0,Q4,2026
1973684.0,1 bed,2 baths,1163.0,UAE,Dubai,Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Rome by Samana,1.0,2.0,Q4,2027
1500000.0,3 beds,3 baths,1208.0,UAE,Dubai,DAMAC Hills 2 (Akoya by DAMAC),Townhouse,Sale,Furnished,Ready,Q4 2027,Albizia,3.0,3.0,Q4,2027
2500000.0,1 bed,1 bath,792.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,St. Regis Residences Tower 2,1.0,1.0,Q4,2026
3250000.0,2 beds,3 baths,1232.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Furnished,Off Plan,Q1 2028,Flora Isle,2.0,3.0,Q1,2028
3650000.0,3 beds,3 baths,1626.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2028,Flora Isle,3.0,3.0,Q1,2028
4268800.0,1 bed,2 baths,1168.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Furnished,Off Plan,Q4 2026,Palm Beach Towers 3,1.0,2.0,Q4,2026
2736842.0,4 beds,5 baths,2234.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off Plan,Q4 2026,Volga,4.0,5.0,Q4,2026
55000000.0,6 beds,6 baths,14932.0,UAE,Dubai,Emirates Hills,Villa,Sale,Unfurnished,Ready,Q4 2026,Sector W,6.0,6.0,Q4,2026
2499000.0,2 beds,3 baths,1358.0,UAE,Dubai,Al Sufouh,Apartment,Sale,Furnished,Ready,Q4 2026,Sector W,2.0,3.0,Q4,2026
2492988.0,3 beds,4 baths,1874.0,UAE,Dubai,Jumeirah Village Triangle (JVT),Apartment,Sale,Furnished,Off Plan,Q4 2026,Volga,3.0,4.0,Q4,2026
21738000.0,5 beds,6 baths,5230.0,UAE,Dubai,Arabian Ranches,Villa,Sale,Unfurnished,Ready,Q4 2026,Volga,5.0,6.0,Q4,2026
2100000.0,1 bed,2 baths,680.0,UAE,Dubai,Al Wasl,Apartment,Sale,Furnished,Off Plan,Q1 2025,Myrtle,1.0,2.0,Q1,2025
4200000.0,2 beds,2 baths,1544.0,UAE,Dubai,Umm Suqeim,Apartment,Sale,Unfurnished,Ready,Q1 2025,Myrtle,2.0,2.0,Q1,2025
4800000.0,3 beds,3 baths,2700.0,UAE,Dubai,Dubai Sports City,Villa,Sale,Unfurnished,Ready,Q1 2025,Gallery Villas,3.0,3.0,Q1,2025
1699000.0,1 bed,2 baths,669.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Off Plan,Q2 2025,Peninsula Three,1.0,2.0,Q2,2025
1799000.0,1 bed,2 baths,682.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Peninsula Three,1.0,2.0,Q2,2025
699000.0,Studio,1 bath,359.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,AZIZI VENICE 14,0.0,1.0,Q2,2026
1506795.0,2 beds,3 baths,1066.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Oak Yard,2.0,3.0,Q1,2027
1050000.0,1 bed,2 baths,705.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q1 2027,Oak Yard,1.0,2.0,Q1,2027
335000.0,Studio,1 bath,478.0,UAE,Dubai,International City,Apartment,Sale,Unfurnished,Ready,Q1 2027,Oak Yard,0.0,1.0,Q1,2027
